Date,open,high,low,close,volumn,amt,avgprice,preClose,return,Turnover,PB,PE,Market,AvgMarket,AmountPCT,Dividend
2009/8/4,1762.12,1891.37,1757.09,1891.28,1526000000,15432000000,12.12,1759.93,0.0746,0.1009,4.76,77.83,1639.48,33.46,0.047,0.0043
2009/8/5,1894.25,1930.71,1853.63,1867.74,1424000000,15482000000,11.95,1891.28,-0.0124,0.0942,4.7,76.86,1619.08,33.04,0.0496,0.0044
2009/8/6,1840.12,1848.08,1790.8,1816.84,770000000,7999000000,11.61,1867.74,-0.0273,0.0509,4.57,74.77,1574.95,32.14,0.0278,0.0045
2009/8/7,1820.01,1834.62,1746.59,1752.5,616000000,6382000000,11.26,1816.84,-0.0354,0.0408,4.41,72.12,1519.18,31,0.0261,0.0046
2009/8/10,1774.24,1799.91,1739.38,1780.95,509000000,5361000000,11.44,1752.5,0.0162,0.0337,4.47,73.29,1543.84,31.51,0.0268,0.0046
2009/8/11,1785.93,1786.02,1753.82,1773.05,349000000,3697000000,11.39,1780.95,-0.0044,0.0231,4.46,72.95,1536.69,31.36,0.0227,0.0048
2009/8/12,1764.81,1766.07,1669.69,1673.21,467000000,4615000000,10.81,1773.05,-0.0563,0.0309,4.19,68.84,1450.16,29.6,0.0225,0.0051
2009/8/13,1678.83,1694.09,1656.65,1680.04,363000000,3573000000,10.85,1673.21,0.0041,0.024,4.2,69.11,1456.08,29.72,0.0202,0.0051
2009/8/14,1680.09,1688.52,1609.19,1609.77,434000000,4267000000,10.47,1680.04,-0.0418,0.0287,4.01,66.22,1395.18,28.47,0.0221,0.0053
2009/8/17,1592.36,1608.66,1521.49,1523,451000000,4140000000,9.96,1609.77,-0.0539,0.0298,3.8,62.65,1319.98,26.94,0.0237,0.0056
2009/8/18,1513.88,1548.46,1491.9,1541.07,322000000,2977000000,10.01,1523,0.0119,0.0213,3.85,63.44,1337.96,27.31,0.0209,0.0055
2009/8/19,1544.75,1557.25,1468.69,1478.88,388000000,3518000000,9.56,1541.07,-0.0404,0.0256,3.7,60.88,1283.97,26.2,0.0223,0.0057
2009/8/20,1484.97,1528.36,1477.82,1528.3,352000000,3270000000,9.85,1478.88,0.0334,0.0231,3.87,63.36,1336.95,27.28,0.0212,0.0055
2009/8/21,1529.77,1580.55,1521.24,1577.01,461000000,4444000000,10.16,1528.3,0.0319,0.0303,4,65.38,1379.58,28.15,0.0251,0.0053
2009/8/24,1580.3,1598.72,1559.94,1591.64,394000000,3813000000,10.28,1577.01,0.0093,0.0259,4.03,65.99,1392.57,28.42,0.0205,0.0051
2009/8/25,1593.22,1593.22,1509.2,1547.08,562000000,4623000000,9.96,1591.64,-0.028,0.0369,3.91,64.14,1353.48,27.62,0.022,0.0054
2009/8/26,1547.37,1650.12,1538.96,1627.13,635000000,5977000000,10.48,1547.08,0.0517,0.0417,4.1,67.45,1423.52,29.05,0.0306,0.0051
2009/8/27,1630.26,1667.6,1614.46,1655.66,700000000,6332000000,10.69,1627.13,0.0175,0.046,4.18,68.64,1448.48,29.56,0.0316,0.005
2009/8/28,1655.74,1660.78,1621.07,1630.62,613000000,5467000000,10.53,1655.66,-0.0151,0.0403,4.11,67.6,1426.58,29.11,0.0319,0.0051
2009/8/31,1616.95,1635.84,1559.9,1562.53,540000000,5000000000,10.06,1630.62,-0.0418,0.0355,3.93,64.78,1367,27.9,0.0307,0.0053
2009/9/1,1536.52,1560.83,1506.67,1529.23,399000000,3573000000,9.83,1562.53,-0.0213,0.0262,3.85,50.76,1337.87,27.3,0.0272,0.0054
2009/9/2,1519.9,1522.18,1482.37,1509.11,310000000,2686000000,9.74,1529.23,-0.0132,0.0204,3.8,50.09,1320.27,26.94,0.0244,0.0055
2009/9/3,1513.66,1579.37,1511.5,1574.39,414000000,3651000000,10.15,1509.11,0.0433,0.0272,3.97,52.25,1377.26,28.11,0.0211,0.0053
2009/9/4,1569.6,1645.54,1561.94,1620.23,596000000,5533000000,10.46,1574.39,0.0291,0.0392,4.09,53.78,1417.36,28.93,0.0298,0.0052
2009/9/7,1615.99,1653.63,1615.99,1653.12,635000000,5838000000,10.7,1620.23,0.0203,0.0409,4.17,55.37,1464.71,29.89,0.0294,0.005
2009/9/8,1643.08,1667.41,1626.19,1666.27,523000000,5175000000,10.77,1653.12,0.008,0.0337,4.2,55.82,1476.36,30.13,0.0259,0.0049
2009/9/9,1669.07,1693.62,1647.69,1665.6,536000000,5288000000,10.79,1666.27,-0.0004,0.0345,4.2,55.79,1475.76,30.12,0.0247,0.005
2009/9/10,1658.03,1685.56,1632.01,1666.49,494000000,4770000000,10.76,1665.6,0.0005,0.0318,4.2,55.82,1476.55,30.13,0.0283,0.0049
2009/9/11,1658.34,1692.12,1657.54,1679.01,442000000,4425000000,10.84,1666.49,0.0075,0.0285,4.23,56.24,1487.65,30.36,0.0234,0.0049
2009/9/14,1691.79,1760.04,1690.76,1743.3,778000000,7853000000,11.28,1679.01,0.0383,0.0501,4.39,58.4,1544.61,31.52,0.0348,
2009/9/15,1746.22,1769,1720,1752.59,760000000,7511000000,11.38,1743.3,0.0053,0.0489,4.42,58.71,1552.84,31.69,0.033,0.0047
2009/9/16,1749.94,1760.87,1709.38,1737.34,617000000,6380000000,11.31,1752.59,-0.0087,0.0398,4.38,58.2,1539.33,31.41,0.0273,0.0047
2009/9/17,1739.95,1768.54,1738.84,1759.47,642000000,6222000000,11.45,1737.34,0.0127,0.0414,4.43,58.94,1558.94,31.82,0.025,0.0047
2009/9/18,1760.25,1772.08,1682.29,1695.01,659000000,6458000000,11.06,1759.47,-0.0366,0.0425,4.27,56.78,1501.82,30.65,0.0249,0.0049
2009/9/21,1681.77,1707.25,1638.09,1705.87,457000000,4335000000,11.19,1695.01,0.0064,0.0293,4.3,57.37,1517.41,30.97,0.0222,0.0048
2009/9/22,1701.58,1707.15,1665.48,1665.48,374000000,3687000000,10.92,1705.87,-0.0237,0.024,4.19,56.01,1481.48,30.23,0.019,0.0049
2009/9/23,1660.88,1676.68,1609.57,1618.79,357000000,3348000000,10.62,1665.48,-0.028,0.0229,4.08,54.44,1439.95,29.39,0.0203,0.0051
2009/9/24,1615.06,1629.42,1571.98,1606.62,339000000,2979000000,10.55,1618.79,-0.0075,0.0218,4.05,54.03,1429.11,29.17,0.0201,0.0051
2009/9/25,1605.7,1615.71,1588.22,1598.9,291000000,2855000000,10.47,1606.62,-0.0048,0.0187,3.99,52.74,1422.25,29.03,0.0264,0.0052
2009/9/28,1608,1619.39,1550.94,1557.22,297000000,2857000000,10.22,1598.9,-0.0261,0.0189,3.89,51.71,1413.73,28.85,0.0276,0.0053
2009/9/29,1559.2,1571.21,1509.95,1536.08,292000000,2596000000,10.01,1557.22,-0.0136,0.0186,3.84,51.03,1394.54,28.46,0.0259,0.0053
2009/9/30,1549.27,1567.98,1545.41,1548.34,237000000,2277000000,10.11,1536.08,0.008,0.0151,3.87,51.44,1406.47,28.7,0.0243,0.0053
2009/10/9,1582.36,1622.24,1577.36,1621.65,284000000,2739000000,10.28,1548.34,0.0473,0.0182,4.05,53.87,1445.74,30.12,0.0222,0.0051
2009/10/12,1628.31,1662.04,1613.65,1645.05,361000000,3571000000,10.44,1621.65,0.0144,0.0231,4.11,54.65,1466.61,30.55,0.0264,0.005
2009/10/13,1645.31,1674.72,1642.79,1674.13,408000000,3933000000,10.63,1645.05,0.0177,0.0261,4.19,55.62,1492.53,31.09,0.0322,0.0049
2009/10/14,1681.08,1703.71,1676.34,1684.36,491000000,4861000000,10.75,1674.13,0.0061,0.0314,4.21,55.96,1501.66,31.28,0.0262,0.0049
2009/10/15,1692.43,1699.86,1668.23,1672.34,353000000,3406000000,10.72,1684.36,-0.0071,0.0226,4.18,55.56,1490.95,31.06,0.0224,0.0049
2009/10/16,1676.34,1681.03,1643.15,1669.74,357000000,3616000000,10.72,1672.34,-0.0016,0.0229,4.17,55.47,1488.63,31.01,0.0247,0.0049
2009/10/19,1665.63,1703.91,1660.05,1703.66,416000000,4081000000,10.92,1669.74,0.0203,0.0266,4.25,56.6,1518.87,31.64,0.0203,0.0048
2009/10/20,1711.52,1737.2,1702.08,1737.2,634000000,6242000000,11.13,1703.66,0.0197,0.0406,4.35,57.71,1548.77,32.27,0.0267,0.0047
2009/10/21,1733.59,1733.77,1709.76,1709.76,522000000,4987000000,10.96,1737.2,-0.0158,0.0334,4.28,56.8,1524.31,31.76,0.0227,0.0048
2009/10/22,1706.57,1736.51,1706.57,1728.12,537000000,4833000000,11.04,1709.76,0.0107,0.0343,4.32,57.41,1540.68,32.1,0.0271,0.0047
2009/10/23,1731.14,1762.83,1730.6,1760.79,633000000,6329000000,11.24,1728.12,0.0189,0.0406,4.4,58.5,1569.8,32.7,0.0281,0.0046
2009/10/26,1757.58,1760.92,1729.33,1745.94,409000000,3993000000,11.14,1760.79,-0.0084,0.0262,4.36,58,1556.56,32.43,0.0204,0.0047
2009/10/27,1725.08,1728.15,1682.78,1682.78,434000000,4139000000,10.83,1745.94,-0.0362,0.0278,4.2,55.9,1500.26,31.26,0.0203,0.0048
2009/10/28,1674.28,1696.52,1662.2,1696.06,301000000,2900000000,11.22,1682.78,0.0079,0.0192,4.22,56.4,1520.91,31.04,0.0174,0.0048
2009/10/29,1669.26,1674.92,1652.7,1655.54,342000000,3486000000,10.92,1696.06,-0.0239,0.0217,4.13,55.15,1495.44,29.91,0.0212,0.0049
2009/10/30,1675.51,1713.44,1666.04,1682.63,478000000,4786000000,11.08,1655.54,0.0164,0.0303,4.2,56.05,1519.92,30.4,0.0273,0.0048
2009/11/2,1646.67,1731.24,1638.61,1731.24,541000000,5208000000,11.37,1682.63,0.0289,0.0343,4.31,57.67,1563.83,31.28,0.0236,0.0047
2009/11/3,1722.89,1770.15,1721.66,1769.25,610000000,6043000000,11.61,1731.24,0.022,0.0387,4.4,58.94,1598.17,31.96,0.0236,0.0046
2009/11/4,1781.77,1802.78,1766.6,1781.53,673000000,6806000000,11.7,1769.25,0.0069,0.0427,4.43,59.35,1609.25,32.19,0.0271,0.0045
2009/11/5,1781.08,1811.52,1773.21,1807.04,718000000,6543000000,11.83,1781.53,0.0143,0.0455,4.5,60.2,1632.3,32.65,0.0292,0.0045
2009/11/6,1813.32,1813.32,1806.24,1806.24,710000000,6530000000,11.85,1807.04,-0.0004,0.045,4.49,60.24,1631.68,32.63,0.0244,0.0045
2009/11/9,1812.96,1861.06,1807.85,1855.52,710000000,7469000000,12.43,1806.24,0.0273,0.0445,4.64,62.36,1692.9,33.19,0.0325,0.0043
2009/11/10,1861.05,1875.37,1853.84,1863.68,732000000,7729000000,12.49,1855.52,0.0044,0.0459,4.66,62.63,1700.34,33.34,0.0325,0.0043
2009/11/11,1860.62,1880.78,1855.44,1872.96,648000000,6313000000,12.54,1863.68,0.005,0.0398,4.69,62.28,1737.76,34.07,0.03,0.0042
2009/11/12,1874.98,1895.25,1868.33,1876.29,647000000,6025000000,12.54,1872.96,0.0018,0.0397,4.7,62.4,1740.85,34.13,0.0269,0.0042
2009/11/13,1870.55,1886.01,1838.13,1886.01,676000000,6715000000,12.67,1876.29,0.0052,0.0416,4.72,62.72,1749.86,34.31,0.0282,0.0042
2009/11/16,1899.11,1931.39,1899.11,1929.27,837000000,8802000000,12.96,1886.01,0.0229,0.0514,4.83,64.16,1790,35.1,0.0274,0.0041
2009/11/17,1939.93,1945.21,1918.39,1928.5,713000000,7315000000,12.95,1929.27,-0.0004,0.0438,4.83,64.13,1789.35,35.09,0.0267,0.0041
2009/11/18,1927.17,1978.61,1923.33,1978.61,924000000,9666000000,13.24,1928.5,0.026,0.0568,4.95,65.8,1835.84,36,0.037,0.004
2009/11/19,1977.33,2009.33,1966.83,2004.67,954000000,10133000000,13.5,1978.61,0.0132,0.0586,5.02,66.66,1860.02,36.47,0.0354,0.0039
2009/11/20,1997.31,2027.61,1987.61,2012.19,853000000,9277000000,13.59,2004.67,0.0038,0.0525,5.03,66.91,1867,36.61,0.0318,0.0039
2009/11/23,2014.65,2071.89,2013.7,2071.86,963000000,10178000000,13.93,2012.19,0.0297,0.0592,5.18,68.9,1922.36,37.69,0.0345,0.0038
2009/11/24,2082.54,2096.33,1950.09,1959.06,1192000000,13017000000,13.17,2071.86,-0.0544,0.0732,4.9,65.15,1817.7,35.64,0.0314,0.004
2009/11/25,1952.3,2044.52,1943.21,2042.8,847000000,9130000000,13.77,1959.06,0.0427,0.0521,5.11,67.93,1895.38,37.16,0.029,0.0039
2009/11/26,2048.76,2061.57,1937.98,1954.95,1060000000,11523000000,13.27,2042.8,-0.043,0.0652,4.89,65.01,1813.87,35.57,0.0315,0.004
2009/11/27,1927.11,1951.34,1870.68,1883.01,688000000,6984000000,12.87,1954.95,-0.0368,0.0423,4.71,62.62,1747.13,34.26,0.0279,0.0041
2009/11/30,1902.8,1992.53,1902.37,1992.35,702000000,7328000000,13.48,1883.01,0.0581,0.0429,4.97,66.33,1859.65,36.46,0.0316,0.0039
2009/12/1,1992.73,2059.63,1984.98,2054.62,883000000,9424000000,13.89,1992.35,0.0313,0.054,5.12,68.4,1917.77,37.6,0.0342,0.0037
2009/12/2,2060.47,2082.71,2045.67,2073.65,896000000,9971000000,14.09,2054.62,0.0093,0.0544,5.18,69.36,1944.54,38.13,0.0333,0.0037
2009/12/3,2065.97,2129.37,2056.04,2121.61,930000000,10959000000,14.52,2073.65,0.0231,0.0565,5.3,70.96,1989.52,39.01,0.039,0.0036
2009/12/4,2124.29,2133.9,2011.54,2059.8,956000000,12276000000,16.66,2121.61,-0.0291,0.0579,5.15,69.16,1964.48,37.07,0.0352,0.0037
2009/12/7,2057.85,2128.28,2057.85,2119.87,760000000,9163000000,16.98,2059.8,0.0292,0.046,5.3,71.18,2021.77,38.15,0.0391,0.0036
2009/12/8,2116.05,2116.48,2061.25,2084.3,609000000,7595000000,16.8,2119.87,-0.0168,0.0368,5.25,70.11,1987.84,37.51,0.0318,0.0037
2009/12/9,2059.28,2073,2034.17,2043.58,495000000,6011000000,16.53,2084.3,-0.0195,0.0299,5.02,68.74,1949.01,36.77,0.0299,0.0037
2009/12/10,2052.41,2066.58,2029.13,2059.11,411000000,5113000000,16.59,2043.58,0.0076,0.0249,5.05,69.26,1963.82,37.05,0.0301,0.0037
2009/12/11,2067.43,2113.25,2065.8,2076.78,636000000,7571000000,16.59,2059.11,0.0086,0.0385,5.1,69.85,1980.68,37.37,0.0453,0.0037
2009/12/14,2072.67,2074.45,2009.85,2052.95,489000000,5789000000,16.36,2076.78,-0.0115,0.0296,5.04,69.05,1957.96,36.94,0.0302,0.0037
2009/12/15,2051.43,2076.08,2049.24,2058.76,418000000,5353000000,16.42,2052.95,0.0028,0.0253,5.06,69.25,1963.5,37.05,0.0291,0.0037
2009/12/16,2048.97,2061.39,2033.33,2038.44,383000000,4638000000,16.12,2058.76,-0.0099,0.0232,5.01,68.56,1944.12,36.68,0.0277,0.0037
2009/12/17,2036.48,2045.36,1959.61,1960.85,406000000,4652000000,15.66,2038.44,-0.0381,0.0245,4.82,65.95,1870.13,35.29,0.0269,0.0039
2009/12/18,1941.1,1941.25,1895.46,1898.59,355000000,4038000000,15.24,1960.85,-0.0317,0.0215,4.66,63.86,1810.76,34.17,0.0242,0.004
2009/12/21,1897.38,1931.67,1895.63,1931.51,292000000,3613000000,15.45,1898.59,0.0173,0.0177,4.74,64.97,1842.16,34.76,0.0294,0.004
2009/12/22,1934.56,1935.31,1864.42,1870.32,321000000,3618000000,14.97,1931.51,-0.0317,0.0193,4.6,62.93,1791.68,33.81,0.0256,0.0041
2009/12/23,1871.81,1917.55,1870.36,1915.86,310000000,3586000000,15.52,1870.32,0.0244,0.0186,4.71,64.55,1842.76,34.13,0.0283,0.004
2009/12/24,1915.84,1968.14,1912.63,1965.62,372000000,4451000000,15.92,1915.86,0.026,0.0222,4.84,66.04,1899.58,35.18,0.0251,0.0038
2009/12/25,1962.36,1971.35,1947.63,1962.57,305000000,3520000000,15.88,1965.62,-0.0015,0.0182,4.83,65.94,1896.64,35.12,0.0234,0.0039
2009/12/28,1972.97,2007.99,1972.39,2007.93,362000000,4436000000,16.18,1962.57,0.0231,0.0216,4.94,67.47,1940.47,35.93,0.0278,0.0038
2009/12/29,2013.48,2023.96,1991.87,2022.74,416000000,5066000000,16.3,2007.93,0.0074,0.0248,4.98,67.96,1954.78,36.2,0.0304,0.0037
2009/12/30,2020.86,2021.95,1992.2,2010.06,405000000,4833000000,16.15,2022.74,-0.0063,0.0242,4.95,67.54,1942.52,35.97,0.0235,0.0038
2009/12/31,2009.92,2040.42,2006.13,2040.42,425000000,5030000000,16.36,2010.06,0.0151,0.0254,5.02,68.56,1971.86,36.52,0.0277,0.0037
2010/1/4,2077.81,2116.72,2058.27,2058.27,747000000,9354000000,16.56,2040.42,0.0088,0.0446,5.07,69.16,1989.11,36.84,0.0484,0.0037
2010/1/5,2058.97,2081.28,2029.86,2081.28,557000000,6680000000,16.87,2058.27,0.0112,0.0333,5.12,69.93,2011.34,37.25,0.0286,0.0036
2010/1/6,2073.86,2079.8,2048.5,2048.7,451000000,5578000000,16.76,2081.28,-0.0157,0.027,5.04,68.83,1979.85,36.66,0.0243,0.0037
2010/1/7,2046.22,2051.94,1988.88,1999.31,537000000,5874000000,16.41,2048.7,-0.0241,0.0321,4.92,67.18,1932.12,35.78,0.0257,0.0038
2010/1/8,1989.33,2019.09,1980.61,2018.81,372000000,4204000000,16.55,1999.31,0.0098,0.0222,4.97,67.83,1950.97,36.13,0.0234,0.0037
2010/1/11,2037.49,2040.4,2003.62,2019.45,403000000,4684000000,16.81,2018.81,0.0003,0.0241,4.97,67.85,1951.6,36.14,0.0193,0.0037
2010/1/12,2014.12,2087.97,2009.22,2086.19,580000000,7226000000,17.26,2019.45,0.033,0.0346,5.14,70.09,2016.09,37.34,0.0286,0.0036
2010/1/13,2042.64,2089.57,2039.99,2063.99,673000000,8158000000,17.19,2086.19,-0.0106,0.0402,5.08,69.35,1994.63,36.94,0.0295,0.0037
2010/1/14,2065.84,2107.74,2064.9,2107.74,559000000,7002000000,17.49,2063.99,0.0212,0.0334,5.19,70.82,2036.91,37.72,0.0273,0.0036
2010/1/15,2110.23,2115.17,2093.05,2112.89,475000000,5909000000,17.57,2107.74,0.0024,0.0284,5.2,70.99,2041.88,37.81,0.0254,
2010/1/18,2112.58,2156.66,2108.87,2156.66,693000000,8133000000,17.82,2112.89,0.0207,0.0414,5.31,72.46,2084.19,38.6,0.0327,0.0035
2010/1/19,2159.85,2166.49,2134.97,2150.32,751000000,8414000000,17.7,2156.66,-0.0029,0.0449,5.29,72.25,2078.06,38.48,0.0347,0.0035
2010/1/20,2152.24,2153.66,2066.17,2073.38,719000000,8349000000,16.98,2150.32,-0.0358,0.0429,5.1,69.66,2003.71,37.11,0.0291,0.0036
2010/1/21,2066.96,2095.86,2058.39,2082.02,521000000,6280000000,17.01,2073.38,0.0042,0.0311,5.13,69.95,2014.26,37.3,0.0316,0.0036
2010/1/22,2057.23,2061.99,1993.81,2030.02,559000000,6617000000,16.66,2082.02,-0.025,0.0334,5,68.21,1963.95,36.37,0.0296,0.0037
2010/1/25,2023.94,2059.65,2020.26,2024.89,453000000,5035000000,16.48,2030.02,-0.0025,0.0265,4.98,67.34,2006.01,37.15,0.037,0.0036
2010/1/26,2028.79,2034.63,1929.17,1948.62,486000000,5304000000,15.98,2024.89,-0.0377,0.0285,4.79,64.81,1930.45,35.75,0.0338,0.0038
2010/1/27,1953.07,1997.46,1915.3,1955.8,488000000,5502000000,16,1948.62,0.0037,0.0286,4.81,65.04,1937.56,35.88,0.0423,0.0038
2010/1/28,1956.36,1981.26,1936.57,1981.26,479000000,5399000000,16.16,1955.8,0.013,0.028,4.86,66.19,1972.86,36.53,0.0435,0.0037
2010/1/29,1966.77,2048.05,1963.39,2021.48,582000000,7104000000,16.46,1981.26,0.0203,0.0339,4.95,67.62,2015.96,37.33,0.0483,0.0036
2010/2/1,2038.65,2057.1,2002.09,2004.88,748000000,9024000000,16.52,2021.48,-0.0082,0.0436,4.91,67.06,1999.4,37.03,0.0574,0.0037
2010/2/2,2002.67,2033.6,1994.84,1996.45,423000000,5467000000,16.35,2004.88,-0.0042,0.0246,4.89,66.78,1990.99,36.87,0.0386,0.0037
2010/2/3,2003.58,2003.58,1911.2,1996.16,489000000,5950000000,16.2,1996.45,-0.0001,0.0285,4.89,66.79,1991.83,36.89,0.0341,0.0037
2010/2/4,1992.45,2046.52,1971.14,2028.13,658000000,7169000000,16.32,1996.16,0.016,0.0383,4.97,67.86,2023.73,37.48,0.0404,0.0036
2010/2/5,1995.51,2022.79,1972.73,1994.81,862000000,9611000000,16.18,2028.13,-0.0164,0.0502,4.89,66.75,1990.53,36.86,0.0548,0.0037
2010/2/8,1987.36,2011.59,1982.79,2001.96,586000000,6790000000,16.41,1994.81,0.0036,0.0341,4.9,66.9,1999.8,37.03,0.059,0.0037
2010/2/9,1991.34,2004.22,1974.43,1989.37,327000000,3440000000,16.22,2001.96,-0.0063,0.019,4.88,66.48,1987.23,36.8,0.0333,0.0037
2010/2/10,1987.89,2006.92,1984.43,2003.53,253000000,3072000000,16.4,1989.37,0.0071,0.0147,4.91,66.96,2001.98,37.07,0.0302,0.0037
2010/2/11,1989.7,2007.18,1981.56,1985.16,294000000,3589000000,16.04,2003.53,-0.0092,0.0171,4.86,66.35,1983.62,36.73,0.0362,0.0037
2010/2/12,1976.64,2011.52,1976.64,2011.52,228000000,2799000000,16.3,1985.16,0.0133,0.0132,4.93,67.23,2009.96,37.22,0.0281,0.0036
2010/2/22,2002.79,2059.69,2002.29,2041.38,388000000,4793000000,16.45,2011.52,0.0148,0.0226,5,68.23,2039.79,37.77,0.0405,0.0036
2010/2/23,2033.31,2080.86,2029.72,2079.97,439000000,5506000000,16.63,2041.38,0.0189,0.0255,5.1,69.52,2078.35,38.49,0.0398,0.0035
2010/2/24,2067.05,2106.61,2059.03,2105.87,779000000,9097000000,17.02,2079.97,0.0125,0.0453,5.15,70.39,2104.23,38.97,0.0542,0.0035
2010/2/25,2102.24,2137.05,2101.21,2133.53,736000000,9063000000,17.24,2105.87,0.0131,0.0428,5.22,71.31,2131.88,39.48,0.0423,0.0034
2010/2/26,2126.65,2143.87,2121.87,2132.22,650000000,7722000000,17.23,2133.53,-0.0006,0.0378,5.21,71.27,2130.57,39.45,0.0413,0.0034
2010/3/1,2135.8,2176.44,2135.8,2166.54,829000000,10145000000,17.57,2132.22,0.0161,0.0482,5.3,72.47,2173.09,40.24,0.0501,0.0034
2010/3/2,2166.13,2168.53,2134.78,2160.93,671000000,8053000000,17.53,2166.54,-0.0026,0.039,5.28,72.28,2167.47,40.14,0.0398,0.0034
2010/3/3,2158.33,2252.52,2147.28,2245.09,1088000000,13651000000,18.09,2160.93,0.0389,0.0632,5.49,75.09,2251.88,41.7,0.0628,0.0032
2010/3/4,2250.1,2251.38,2118.5,2129.55,954000000,11959000000,17.26,2245.09,-0.0515,0.0554,5.2,71.23,2135.99,39.56,0.0507,0.0034
2010/3/5,2130.24,2141.99,2097.67,2115.08,517000000,6128000000,17.19,2129.55,-0.0068,0.0299,5.17,71.03,2131.03,39.46,0.0378,0.0034
2010/3/8,2118.76,2134.77,2107.48,2130.18,386000000,4675000000,17.4,2115.08,0.0071,0.0223,5.2,71.54,2146.24,39.75,0.0319,0.0034
2010/3/9,2121.85,2123.53,2094.09,2114.32,398000000,4690000000,17.31,2130.18,-0.0074,0.0229,5.18,71.29,2138.87,39.61,0.0285,0.0034
2010/3/10,2109.7,2123.44,2078.12,2086.9,429000000,5070000000,17.12,2114.32,-0.013,0.0247,5.04,70.37,2111.14,39.1,0.0328,0.0035
2010/3/11,2082.16,2094.04,2049.1,2070.29,369000000,4423000000,17.14,2086.9,-0.008,0.0213,5,69.81,2094.34,38.78,0.0299,0.0035
2010/3/12,2069.81,2078.02,2041.44,2042.18,334000000,4026000000,16.92,2070.29,-0.0136,0.0192,4.93,68.86,2065.91,38.26,0.0293,0.0035
2010/3/15,2041.07,2053.27,2029.35,2039.82,320000000,3812000000,16.93,2042.18,-0.0012,0.0184,4.92,68.78,2063.54,38.21,0.0326,0.0035
2010/3/16,2040.08,2054.14,2024.64,2054.14,337000000,3883000000,17.03,2039.82,0.007,0.0194,4.96,69.27,2079.67,38.51,0.0361,0.0035
2010/3/17,2058.93,2095.35,2057,2094.99,419000000,5048000000,17.6,2054.14,0.0199,0.0241,5.11,71.14,2135.8,39.55,0.0316,0.0034
2010/3/18,2098.89,2102.34,2080.66,2091.11,386000000,4653000000,17.57,2094.99,-0.0019,0.0222,5.09,71.01,2131.84,39.48,0.0275,0.0034
2010/3/19,2090.19,2094.86,2068.52,2094.86,380000000,4783000000,16.65,2091.11,0.0018,0.0219,5.1,71.13,2135.62,39.55,0.0295,0.0034
2010/3/22,2104.66,2114.16,2089.39,2104.51,375000000,4765000000,16.78,2094.86,0.0046,0.0215,5.12,71.46,2145.46,39.73,0.0275,0.0034
2010/3/23,2116.98,2158.12,2116.88,2136.23,780000000,9456000000,17,2104.51,0.0151,0.0448,5.2,72.54,2177.8,40.33,0.0546,0.0034
2010/3/24,2139.95,2155.49,2125.07,2148.08,683000000,8388000000,17.19,2136.23,0.0055,0.0392,5.23,72.94,2189.88,40.55,0.0475,0.0034
2010/3/25,2141.54,2143.93,2090.53,2092.14,533000000,6702000000,17.08,2148.08,-0.026,0.0307,5.08,71.04,2132.85,39.5,0.0371,0.0034
2010/3/26,2081.76,2102.12,2065.8,2099.65,385000000,4631000000,17.13,2092.14,0.0036,0.0221,5.1,71.3,2140.51,39.64,0.0277,0.0034
